Entity,Code,Year,Solar Generation - TWh,Solar Capacity,Continent
Other CIS,,2018,,0.511,
Other CIS,,2019,,1.205,
Other CIS,,2020,,1.819,
Other Europe,,1996,,0.004899999999999999,
Other Europe,,1997,,0.005200000000000003,
Other Europe,,1998,,0.0054000000000000055,
Other Europe,,1999,,0.006000000000000014,
Other Europe,,2000,,0.009000000000000001,
Other Europe,,2001,,0.010259999999999993,
Other Europe,,2002,,0.011793000000000007,
Other Europe,,2003,,0.025470000000000027,
Other Europe,,2004,,0.036960999999999786,
Other Europe,,2005,,0.037459999999999584,
Other Europe,,2006,,0.040072999999999866,
Other Europe,,2007,,0.041065999999999804,
Other Europe,,2008,,0.044959999999999126,
Other Europe,,2009,,0.05174200000000201,
Other Europe,,2010,,0.08215499999999157,
Other Europe,,2011,,0.6159489999999933,
Other Europe,,2012,,0.3109899999999907,
Other Europe,,2013,,0.47550700000001234,
Other Europe,,2014,,0.6274869999999937,
Other Europe,,2015,,0.7244809999999998,
Other Europe,,2016,,0.8531030000000028,
Other Europe,,2017,,1.1105509999999923,
Other Europe,,2018,,1.2800149999999995,
Other Europe,,2019,,1.6620529999999851,
Other Europe,,2020,,2.096,
Other Middle East,,1996,,0,
Other Middle East,,1997,,0,
Other Middle East,,1998,,0,
Other Middle East,,1999,,0,
Other Middle East,,2000,,0.0004,
Other Middle East,,2001,,0.0004,
Other Middle East,,2002,,0.0004,
Other Middle East,,2003,,0.0004,
Other Middle East,,2004,,0.0004,
Other Middle East,,2005,,0.0003999999999999999,
Other Middle East,,2006,,0.0003999999999999999,
Other Middle East,,2007,,0.0004999999999999998,
Other Middle East,,2008,,0.0074,
Other Middle East,,2009,,0.007700000000000003,
Other Middle East,,2010,,0.010200000000000004,
Other Middle East,,2011,,0.006700000000000018,
Other Middle East,,2012,,0.012099999999999994,
Other Middle East,,2013,,0.06089999999999998,
Other Middle East,,2014,,0.094779,
Other Middle East,,2015,,0.16725,
Other Middle East,,2016,,0.277,
Other Middle East,,2017,,0.48,
Other Middle East,,2018,,0.9560000000000001,
Other Middle East,,2019,,1.375,
Other Middle East,,2020,,1.532,
Other South & Central America,,1996,,0,
Other South & Central America,,1997,,0,
Other South & Central America,,1998,,0,
Other South & Central America,,1999,,0.001,
Other South & Central America,,2000,,0.0027,
Other South & Central America,,2001,,0.005,
Other South & Central America,,2002,,0.007300000000000001,
Other South & Central America,,2003,,0.009300000000000001,
Other South & Central America,,2004,,0.011300000000000001,
Other South & Central America,,2005,,0.013599999999999998,
Other South & Central America,,2006,,0.0194,
Other South & Central America,,2007,,0.026000000000000002,
Other South & Central America,,2008,,0.0354,
Other South & Central America,,2009,,0.0587,
Other South & Central America,,2010,,0.11220000000000001,
Other South & Central America,,2011,,0.1615,
Other South & Central America,,2012,,0.3068,
Other South & Central America,,2013,,0.4198,
Other South & Central America,,2014,,0.5508440000000001,
Other South & Central America,,2015,,0.820844,
Other South & Central America,,2016,,1.047844,
Other South & Central America,,2017,,1.669214,
Other South & Central America,,2018,,2.1430000000000002,
Other South & Central America,,2019,,2.63,
Other South & Central America,,2020,,2.794,
Pakistan,PAK,1965,0,,
Pakistan,PAK,1966,0,,
Pakistan,PAK,1967,0,,
Pakistan,PAK,1968,0,,
Pakistan,PAK,1969,0,,
Pakistan,PAK,1970,0,,
Pakistan,PAK,1971,0,,
Pakistan,PAK,1972,0,,
Pakistan,PAK,1973,0,,
Pakistan,PAK,1974,0,,
Pakistan,PAK,1975,0,,
Pakistan,PAK,1976,0,,
Pakistan,PAK,1977,0,,
Pakistan,PAK,1978,0,,
Pakistan,PAK,1979,0,,
Pakistan,PAK,1980,0,,
Pakistan,PAK,1981,0,,
Pakistan,PAK,1982,0,,
Pakistan,PAK,1983,0,,
Pakistan,PAK,1984,0,,
Pakistan,PAK,1985,0,,
Pakistan,PAK,1986,0,,
Pakistan,PAK,1987,0,,
Pakistan,PAK,1988,0,,
Pakistan,PAK,1989,0,,
Pakistan,PAK,1990,0,,
Pakistan,PAK,1991,0,,
Pakistan,PAK,1992,0,,
Pakistan,PAK,1993,0,,
Pakistan,PAK,1994,0,,
Pakistan,PAK,1995,0,,
Pakistan,PAK,1996,0,0,
Pakistan,PAK,1997,0,0,
Pakistan,PAK,1998,0,0,
Pakistan,PAK,1999,0,0,
Pakistan,PAK,2000,0,0,
Pakistan,PAK,2001,0,0,
Pakistan,PAK,2002,0,0,
Pakistan,PAK,2003,0,0,
Pakistan,PAK,2004,0,0,
Pakistan,PAK,2005,0,0,
Pakistan,PAK,2006,0,0,
Pakistan,PAK,2007,0.202,0.00014000000000000001,
Pakistan,PAK,2008,1.5839999999999999,0.0011,
Pakistan,PAK,2009,5.328,0.0037,
Pakistan,PAK,2010,13.428,0.009325,
Pakistan,PAK,2011,26.83,0.018632000000000003,
Pakistan,PAK,2012,65.815,0.045705,
Pakistan,PAK,2013,144.735,0.10051,
Pakistan,PAK,2014,237.952,0.165245,
Pakistan,PAK,2015,367.668,0.266,Asia
Pakistan,PAK,2016,853.702,0.589,
Pakistan,PAK,2017,1314.3210000000001,0.655,
Pakistan,PAK,2018,1545.411,0.679,
Pakistan,PAK,2019,1623.248309,0.713,
Pakistan,PAK,2020,1677.748536,0.737,
Palau,PLW,2015,,,Oceania
Palestine,PSE,2015,,,Asia
Panama,PAN,2015,,,North America
Papua New Guinea,PNG,2015,,,Oceania
Paraguay,PRY,2015,,,South America
Parma,OWID_PMA,2015,,,Europe
Peru,PER,1965,0,,
Peru,PER,1966,0,,
Peru,PER,1967,0,,
Peru,PER,1968,0,,
Peru,PER,1969,0,,
Peru,PER,1970,0,,
Peru,PER,1971,0,,
Peru,PER,1972,0,,
Peru,PER,1973,0,,
Peru,PER,1974,0,,
Peru,PER,1975,0,,
Peru,PER,1976,0,,
Peru,PER,1977,0,,
Peru,PER,1978,0,,
Peru,PER,1979,0,,
Peru,PER,1980,0,,
Peru,PER,1981,0,,
Peru,PER,1982,0,,
Peru,PER,1983,0,,
Peru,PER,1984,0,,
Peru,PER,1985,0,,
Peru,PER,1986,0,,
Peru,PER,1987,0,,
Peru,PER,1988,0,,
Peru,PER,1989,0,,
Peru,PER,1990,0,,
Peru,PER,1991,0,,
Peru,PER,1992,0,,
Peru,PER,1993,0,,
Peru,PER,1994,0,,
Peru,PER,1995,0,,
Peru,PER,1996,0,,
Peru,PER,1997,0,,
Peru,PER,1998,0,,
Peru,PER,1999,0,,
Peru,PER,2000,0,,
Peru,PER,2001,0,,
Peru,PER,2002,0,,
Peru,PER,2003,0,,
Peru,PER,2004,0,,
Peru,PER,2005,0,,
Peru,PER,2006,0,,
Peru,PER,2007,0,,
Peru,PER,2008,0,,
Peru,PER,2009,0,,
Peru,PER,2010,0,,
Peru,PER,2011,0,,
Peru,PER,2012,59.7,,
Peru,PER,2013,196.9,,
Peru,PER,2014,199.3,,
Peru,PER,2015,230.255343,,South America
Peru,PER,2016,241.818781,,
Peru,PER,2017,287.20034300000003,,
Peru,PER,2018,745.40054,,
Peru,PER,2019,763,,
Peru,PER,2020,778,,
Philippines,PHL,1965,0,,
Philippines,PHL,1966,0,,
Philippines,PHL,1967,0,,
Philippines,PHL,1968,0,,
Philippines,PHL,1969,0,,
Philippines,PHL,1970,0,,
Philippines,PHL,1971,0,,
Philippines,PHL,1972,0,,
Philippines,PHL,1973,0,,
Philippines,PHL,1974,0,,
Philippines,PHL,1975,0,,
Philippines,PHL,1976,0,,
Philippines,PHL,1977,0,,
Philippines,PHL,1978,0,,
Philippines,PHL,1979,0,,
Philippines,PHL,1980,0,,
Philippines,PHL,1981,0,,
Philippines,PHL,1982,0,,
Philippines,PHL,1983,0,,
Philippines,PHL,1984,0,,
Philippines,PHL,1985,0,,
Philippines,PHL,1986,0,,
Philippines,PHL,1987,0,,
Philippines,PHL,1988,0,,
Philippines,PHL,1989,0,,
Philippines,PHL,1990,0,,
Philippines,PHL,1991,0,,
Philippines,PHL,1992,0,,
Philippines,PHL,1993,0,,
Philippines,PHL,1994,0,,
Philippines,PHL,1995,0,,
Philippines,PHL,1996,0,0,
Philippines,PHL,1997,0,0,
Philippines,PHL,1998,0,0,
Philippines,PHL,1999,0,0,
Philippines,PHL,2000,0,0,
Philippines,PHL,2001,0,0,
Philippines,PHL,2002,0,0,
Philippines,PHL,2003,0,0,
Philippines,PHL,2004,0,0.001,
Philippines,PHL,2005,1.517,0.001,
Philippines,PHL,2006,1.3760000000000001,0.001,
Philippines,PHL,2007,1.309,0.001,
Philippines,PHL,2008,1.304,0.001,
Philippines,PHL,2009,1.252,0.001,
Philippines,PHL,2010,1.254,0.001,
Philippines,PHL,2011,1.212,0.002,
Philippines,PHL,2012,1.32,0.002,
Philippines,PHL,2013,1.414,0.003,
Philippines,PHL,2014,16.517,0.028,
Philippines,PHL,2015,138.534,0.17300000000000001,Asia
Philippines,PHL,2016,1097.016,0.784,
Philippines,PHL,2017,1201.152,0.908,
Philippines,PHL,2018,1249.116398,0.914,
Philippines,PHL,2019,1246.0819999999999,0.973,
Philippines,PHL,2020,1372.604,1.048,
Pitcairn,PCN,2015,,,Oceania
Poland,POL,1965,0,,
Poland,POL,1966,0,,
Poland,POL,1967,0,,
Poland,POL,1968,0,,
Poland,POL,1969,0,,
Poland,POL,1970,0,,
Poland,POL,1971,0,,
Poland,POL,1972,0,,
Poland,POL,1973,0,,
Poland,POL,1974,0,,
Poland,POL,1975,0,,
Poland,POL,1976,0,,
Poland,POL,1977,0,,
Poland,POL,1978,0,,
Poland,POL,1979,0,,
Poland,POL,1980,0,,
Poland,POL,1981,0,,
Poland,POL,1982,0,,
Poland,POL,1983,0,,
Poland,POL,1984,0,,
Poland,POL,1985,0,,
Poland,POL,1986,0,,
Poland,POL,1987,0,,
Poland,POL,1988,0,,
Poland,POL,1989,0,,
Poland,POL,1990,0,,
Poland,POL,1991,0,,
Poland,POL,1992,0,,
Poland,POL,1993,0,,
Poland,POL,1994,0,,
Poland,POL,1995,0,,
Poland,POL,1996,0,,
Poland,POL,1997,0,0,
Poland,POL,1998,0,0,
Poland,POL,1999,0,0,
Poland,POL,2000,0,0,
Poland,POL,2001,0,0,
Poland,POL,2002,0,0,
Poland,POL,2003,0,0,
Poland,POL,2004,0,0,
Poland,POL,2005,0,0,
Poland,POL,2006,0,0,
Poland,POL,2007,0,0,
Poland,POL,2008,0,0,
Poland,POL,2009,0,0,
Poland,POL,2010,0,0,
Poland,POL,2011,0.2,0,
Poland,POL,2012,1.1,0.00111,
Poland,POL,2013,1.5,0.0023929999999999997,
Poland,POL,2014,7,0.02715,
Poland,POL,2015,57,0.107777,Europe
Poland,POL,2016,124,0.18724700000000002,
Poland,POL,2017,165,0.28709100000000004,
Poland,POL,2018,300,0.561976,
Poland,POL,2019,710.673,1.5392590000000002,
Poland,POL,2020,1990,3.936,
Portugal,PRT,1965,0,,
Portugal,PRT,1966,0,,
Portugal,PRT,1967,0,,
Portugal,PRT,1968,0,,
Portugal,PRT,1969,0,,
Portugal,PRT,1970,0,,
Portugal,PRT,1971,0,,
Portugal,PRT,1972,0,,
Portugal,PRT,1973,0,,
Portugal,PRT,1974,0,,
Portugal,PRT,1975,0,,
Portugal,PRT,1976,0,,
Portugal,PRT,1977,0,,
Portugal,PRT,1978,0,,
Portugal,PRT,1979,0,,
Portugal,PRT,1980,0,,
Portugal,PRT,1981,0,,
Portugal,PRT,1982,0,,
Portugal,PRT,1983,0,,
Portugal,PRT,1984,0,,
Portugal,PRT,1985,0,,
Portugal,PRT,1986,0,,
Portugal,PRT,1987,0,,
Portugal,PRT,1988,0,,
Portugal,PRT,1989,1.010101,,
Portugal,PRT,1990,0,,
Portugal,PRT,1991,0,,
Portugal,PRT,1992,0,,
Portugal,PRT,1993,0,,
Portugal,PRT,1994,0,,
Portugal,PRT,1995,0,,
Portugal,PRT,1996,1,0.0004,
Portugal,PRT,1997,1,0.0005,
Portugal,PRT,1998,0.8,0.0006,
Portugal,PRT,1999,1.1,0.0009000000000000001,
Portugal,PRT,2000,1.4,0.001,
Portugal,PRT,2001,1.6,0.001,
Portugal,PRT,2002,1.8,0.001,
Portugal,PRT,2003,2.6,0.002,
Portugal,PRT,2004,2.9,0.002,
Portugal,PRT,2005,3.8,0.002,
Portugal,PRT,2006,5,0.003,
Portugal,PRT,2007,24,0.024,
Portugal,PRT,2008,41,0.059000000000000004,
Portugal,PRT,2009,160,0.115,
Portugal,PRT,2010,215,0.134,
Portugal,PRT,2011,282,0.17200000000000001,
Portugal,PRT,2012,393,0.23800000000000002,
Portugal,PRT,2013,479.139885,0.296,
Portugal,PRT,2014,627.3166150000001,0.41500000000000004,
Portugal,PRT,2015,796.154916,0.447,Europe
Portugal,PRT,2016,822,0.513,
Portugal,PRT,2017,992,0.579,
Portugal,PRT,2018,1004.9999999999999,0.667,
Portugal,PRT,2019,1343,0.901,
Portugal,PRT,2020,1695,1.025,
Puerto Rico,PRI,2015,,,North America
Qatar,QAT,1965,0,,
Qatar,QAT,1966,0,,
Qatar,QAT,1967,0,,
Qatar,QAT,1968,0,,
Qatar,QAT,1969,0,,
Qatar,QAT,1970,0,,
Qatar,QAT,1971,0,,
Qatar,QAT,1972,0,,
Qatar,QAT,1973,0,,
Qatar,QAT,1974,0,,
Qatar,QAT,1975,0,,
Qatar,QAT,1976,0,,
Qatar,QAT,1977,0,,
Qatar,QAT,1978,0,,
Qatar,QAT,1979,0,,
Qatar,QAT,1980,0,,
Qatar,QAT,1981,0,,
Qatar,QAT,1982,0,,
Qatar,QAT,1983,0,,
Qatar,QAT,1984,0,,
Qatar,QAT,1985,0,,
Qatar,QAT,1986,0,,
Qatar,QAT,1987,0,,
Qatar,QAT,1988,0,,
Qatar,QAT,1989,0,,
Qatar,QAT,1990,0,,
Qatar,QAT,1991,0,,
Qatar,QAT,1992,0,,
Qatar,QAT,1993,0,,
Qatar,QAT,1994,0,,
Qatar,QAT,1995,0,,
Qatar,QAT,1996,0,,
Qatar,QAT,1997,0,,
Qatar,QAT,1998,0,,
Qatar,QAT,1999,0,,
Qatar,QAT,2000,0,,
Qatar,QAT,2001,0,,
Qatar,QAT,2002,0,,
Qatar,QAT,2003,0,,
Qatar,QAT,2004,0,,
Qatar,QAT,2005,0,,
Qatar,QAT,2006,0,,
Qatar,QAT,2007,0,,
Qatar,QAT,2008,0,,
Qatar,QAT,2009,0,,
Qatar,QAT,2010,0,,
Qatar,QAT,2011,1.0939999999999999,,
Qatar,QAT,2012,1.0939999999999999,,
Qatar,QAT,2013,3.751,,
Qatar,QAT,2014,6.505999999999999,,
Qatar,QAT,2015,6.505999999999999,,Asia
Qatar,QAT,2016,8.364,,
Qatar,QAT,2017,8.364,,
Qatar,QAT,2018,8.364,,
Qatar,QAT,2019,8.364,,
Qatar,QAT,2020,8.364,,
Republic of Vietnam,OWID_RVN,2015,,,Asia
Reunion,REU,2015,,,Africa
Romania,ROU,1965,0,,
Romania,ROU,1966,0,,
Romania,ROU,1967,0,,
Romania,ROU,1968,0,,
Romania,ROU,1969,0,,
Romania,ROU,1970,0,,
Romania,ROU,1971,0,,
Romania,ROU,1972,0,,
Romania,ROU,1973,0,,
Romania,ROU,1974,0,,
Romania,ROU,1975,0,,
Romania,ROU,1976,0,,
Romania,ROU,1977,0,,
Romania,ROU,1978,0,,
Romania,ROU,1979,0,,
Romania,ROU,1980,0,,
Romania,ROU,1981,0,,
Romania,ROU,1982,0,,
Romania,ROU,1983,0,,
Romania,ROU,1984,0,,
Romania,ROU,1985,0,,
Romania,ROU,1986,0,,
Romania,ROU,1987,0,,
Romania,ROU,1988,0,,
Romania,ROU,1989,0,,
Romania,ROU,1990,0,,
Romania,ROU,1991,0,,
Romania,ROU,1992,0,,
Romania,ROU,1993,0,,
Romania,ROU,1994,0,,
Romania,ROU,1995,0,,
Romania,ROU,1996,0,0,
Romania,ROU,1997,0,0,
Romania,ROU,1998,0,0,
Romania,ROU,1999,0,0,
Romania,ROU,2000,0,0,
Romania,ROU,2001,0,0,
Romania,ROU,2002,0,0,
Romania,ROU,2003,0,0,
Romania,ROU,2004,0,0,
Romania,ROU,2005,0,0,
Romania,ROU,2006,0,0,
Romania,ROU,2007,0,0,
Romania,ROU,2008,0,0.0001,
Romania,ROU,2009,1.010101,0.0001,
Romania,ROU,2010,2.020202,0.0001,
Romania,ROU,2011,1,0.001,
Romania,ROU,2012,8,0.041,
Romania,ROU,2013,420,0.761,
Romania,ROU,2014,1295.3,1.293,
Romania,ROU,2015,1982,1.326,Europe
Romania,ROU,2016,1820,1.372,
Romania,ROU,2017,1856,1.374,
Romania,ROU,2018,1771,1.3860000000000001,
Romania,ROU,2019,1778,1.3980000000000001,
Romania,ROU,2020,1703,1.387,
Russia,RUS,1965,0,,
Russia,RUS,1966,0,,
Russia,RUS,1967,0,,
Russia,RUS,1968,0,,
Russia,RUS,1969,0,,
Russia,RUS,1970,0,,
Russia,RUS,1971,0,,
Russia,RUS,1972,0,,
Russia,RUS,1973,0,,
Russia,RUS,1974,0,,
Russia,RUS,1975,0,,
Russia,RUS,1976,0,,
Russia,RUS,1977,0,,
Russia,RUS,1978,0,,
Russia,RUS,1979,0,,
Russia,RUS,1980,0,,
Russia,RUS,1981,0,,
Russia,RUS,1982,0,,
Russia,RUS,1983,0,,
Russia,RUS,1984,0,,
Russia,RUS,1985,0,,
Russia,RUS,1986,0,,
Russia,RUS,1987,0,,
Russia,RUS,1988,0,,
Russia,RUS,1989,0,,
Russia,RUS,1990,0,,
Russia,RUS,1991,0,,
Russia,RUS,1992,0,,
Russia,RUS,1993,0,,
Russia,RUS,1994,0,,
Russia,RUS,1995,0,,
Russia,RUS,1996,0,0,
Russia,RUS,1997,0,0,
Russia,RUS,1998,0,0,
Russia,RUS,1999,0,0,
Russia,RUS,2000,0,0,
Russia,RUS,2001,0,0,
Russia,RUS,2002,0,0,
Russia,RUS,2003,0,0,
Russia,RUS,2004,0,0,
Russia,RUS,2005,0,0,
Russia,RUS,2006,0,0,
Russia,RUS,2007,0,0,
Russia,RUS,2008,0,0,
Russia,RUS,2009,0,0,
Russia,RUS,2010,0,0,
Russia,RUS,2011,1.2,0,
Russia,RUS,2012,4.211507,0.0001,
Russia,RUS,2013,10.8,0.0013000000000000002,
Russia,RUS,2014,160,0.005,
Russia,RUS,2015,335.6,0.06132,Europe
Russia,RUS,2016,468.3,0.07632000000000001,
Russia,RUS,2017,544,0.225,
Russia,RUS,2018,624.46,0.53532,
Russia,RUS,2019,985.05,1.06382,
Russia,RUS,2020,1862.1399999999999,1.428,
Rwanda,RWA,2015,,,Africa
Saint Barthélemy,BLM,2015,,,North America
Saint Helena,SHN,2015,,,Africa
Saint Kitts and Nevis,KNA,2015,,,North America
Saint Lucia,LCA,2015,,,North America
Saint Martin (French part),MAF,2015,,,North America
Saint Pierre and Miquelon,SPM,2015,,,North America
Saint Vincent and the Grenadines,VCT,2015,,,North America
Samoa,WSM,2015,,,Oceania
San Marino,SMR,2015,,,Europe
Sao Tome and Principe,STP,2015,,,Africa
Saudi Arabia,SAU,1965,0,,
Saudi Arabia,SAU,1966,0,,
Saudi Arabia,SAU,1967,0,,
Saudi Arabia,SAU,1968,0,,
Saudi Arabia,SAU,1969,0,,
Saudi Arabia,SAU,1970,0,,
Saudi Arabia,SAU,1971,0,,
Saudi Arabia,SAU,1972,0,,
Saudi Arabia,SAU,1973,0,,
Saudi Arabia,SAU,1974,0,,
Saudi Arabia,SAU,1975,0,,
Saudi Arabia,SAU,1976,0,,
Saudi Arabia,SAU,1977,0,,
Saudi Arabia,SAU,1978,0,,
Saudi Arabia,SAU,1979,0,,
Saudi Arabia,SAU,1980,0,,
Saudi Arabia,SAU,1981,0,,
Saudi Arabia,SAU,1982,0,,
Saudi Arabia,SAU,1983,0,,
Saudi Arabia,SAU,1984,0,,
Saudi Arabia,SAU,1985,0,,
Saudi Arabia,SAU,1986,0,,
Saudi Arabia,SAU,1987,0,,
Saudi Arabia,SAU,1988,0,,
Saudi Arabia,SAU,1989,0,,
Saudi Arabia,SAU,1990,0,,
Saudi Arabia,SAU,1991,0,,
Saudi Arabia,SAU,1992,0,,
Saudi Arabia,SAU,1993,0,,
Saudi Arabia,SAU,1994,0,,
Saudi Arabia,SAU,1995,0,,
Saudi Arabia,SAU,1996,0,,
Saudi Arabia,SAU,1997,0,,
Saudi Arabia,SAU,1998,0,,
Saudi Arabia,SAU,1999,0,,
Saudi Arabia,SAU,2000,0,,
Saudi Arabia,SAU,2001,0,,
Saudi Arabia,SAU,2002,0,,
Saudi Arabia,SAU,2003,0,,
Saudi Arabia,SAU,2004,0,,
Saudi Arabia,SAU,2005,0,,
Saudi Arabia,SAU,2006,0,,
Saudi Arabia,SAU,2007,0,,
Saudi Arabia,SAU,2008,0.609,,
Saudi Arabia,SAU,2009,0.609,,
Saudi Arabia,SAU,2010,4.0889999999999995,,
Saudi Arabia,SAU,2011,5.392,,
Saudi Arabia,SAU,2012,25.637,,
Saudi Arabia,SAU,2013,42.475,,
Saudi Arabia,SAU,2014,45.881,,
Saudi Arabia,SAU,2015,45.881,,Asia
Saudi Arabia,SAU,2016,45.881,,
Saudi Arabia,SAU,2017,65.036,,
Saudi Arabia,SAU,2018,213.95600000000002,,
Saudi Arabia,SAU,2019,1037.955867,,
Saudi Arabia,SAU,2020,1037.955867,,
Saxony,OWID_SAX,2015,,,Europe
Senegal,SEN,2015,,,Africa
Serbia,SRB,2015,,,Europe
Serbia and Montenegro,OWID_SRM,2015,,,Europe
Serbia excluding Kosovo,OWID_SEK,2015,,,Europe
Seychelles,SYC,2015,,,Africa
Sierra Leone,SLE,2015,,,Africa
Singapore,SGP,1965,0,,
Singapore,SGP,1966,0,,
Singapore,SGP,1967,0,,
Singapore,SGP,1968,0,,
Singapore,SGP,1969,0,,
Singapore,SGP,1970,0,,
Singapore,SGP,1971,0,,
Singapore,SGP,1972,0,,
Singapore,SGP,1973,0,,
Singapore,SGP,1974,0,,
Singapore,SGP,1975,0,,
Singapore,SGP,1976,0,,
Singapore,SGP,1977,0,,
Singapore,SGP,1978,0,,
Singapore,SGP,1979,0,,
Singapore,SGP,1980,0,,
Singapore,SGP,1981,0,,
Singapore,SGP,1982,0,,
Singapore,SGP,1983,0,,
Singapore,SGP,1984,0,,
Singapore,SGP,1985,0,,
Singapore,SGP,1986,0,,
Singapore,SGP,1987,0,,
Singapore,SGP,1988,0,,
Singapore,SGP,1989,0,,
Singapore,SGP,1990,0,,
Singapore,SGP,1991,0,,
Singapore,SGP,1992,0,,
Singapore,SGP,1993,0,,
Singapore,SGP,1994,0,,
Singapore,SGP,1995,0,,
Singapore,SGP,1996,0,,
Singapore,SGP,1997,0,,
Singapore,SGP,1998,0,,
Singapore,SGP,1999,0,,
Singapore,SGP,2000,0,,
Singapore,SGP,2001,0,,
Singapore,SGP,2002,0,,
Singapore,SGP,2003,0,,
Singapore,SGP,2004,0,,
Singapore,SGP,2005,0,,
Singapore,SGP,2006,0,,
Singapore,SGP,2007,0,,
Singapore,SGP,2008,0.297,,
Singapore,SGP,2009,1.596,,
Singapore,SGP,2010,3.0860000000000003,,
Singapore,SGP,2011,4.8950000000000005,,
Singapore,SGP,2012,8.193000000000001,,
Singapore,SGP,2013,12.556,,
Singapore,SGP,2014,27.133,,
Singapore,SGP,2015,48.733,,Asia
Singapore,SGP,2016,88.48913999999999,,
Singapore,SGP,2017,122.786,,
Singapore,SGP,2018,135.16214,,
Singapore,SGP,2019,194.61899,,
Singapore,SGP,2020,295.10812,,
Sint Maarten (Dutch part),SXM,2015,,,North America
Slovakia,SVK,1965,0,,
Slovakia,SVK,1966,0,,
Slovakia,SVK,1967,0,,
Slovakia,SVK,1968,0,,
Slovakia,SVK,1969,0,,
Slovakia,SVK,1970,0,,
Slovakia,SVK,1971,0,,
Slovakia,SVK,1972,0,,
Slovakia,SVK,1973,0,,
Slovakia,SVK,1974,0,,
Slovakia,SVK,1975,0,,
Slovakia,SVK,1976,0,,
Slovakia,SVK,1977,0,,
Slovakia,SVK,1978,0,,
Slovakia,SVK,1979,0,,
Slovakia,SVK,1980,0,,
Slovakia,SVK,1981,0,,
Slovakia,SVK,1982,0,,
Slovakia,SVK,1983,0,,
Slovakia,SVK,1984,0,,
Slovakia,SVK,1985,0,,
Slovakia,SVK,1986,0,,
Slovakia,SVK,1987,0,,
Slovakia,SVK,1988,0,,
Slovakia,SVK,1989,0,,
Slovakia,SVK,1990,0,,
Slovakia,SVK,1991,0,,
Slovakia,SVK,1992,0,,
Slovakia,SVK,1993,0,,
Slovakia,SVK,1994,0,,
Slovakia,SVK,1995,0,,
Slovakia,SVK,1996,0,0,
Slovakia,SVK,1997,0,0,
Slovakia,SVK,1998,0,0,
Slovakia,SVK,1999,0,0,
Slovakia,SVK,2000,0,0,
Slovakia,SVK,2001,0,0,
Slovakia,SVK,2002,0,0,
Slovakia,SVK,2003,0,0,
Slovakia,SVK,2004,0,0,
Slovakia,SVK,2005,0,0,
Slovakia,SVK,2006,0,0,
Slovakia,SVK,2007,0,0,
Slovakia,SVK,2008,0,0,
Slovakia,SVK,2009,0,0,
Slovakia,SVK,2010,17,0,
Slovakia,SVK,2011,397,0.019,
Slovakia,SVK,2012,424,0.496,
Slovakia,SVK,2013,588,0.533,
Slovakia,SVK,2014,597,0.533,
Slovakia,SVK,2015,506,0.533,Europe
Slovakia,SVK,2016,533,0.533,
Slovakia,SVK,2017,506,0.528,
Slovakia,SVK,2018,585,0.47200000000000003,
Slovakia,SVK,2019,589,0.59,
Slovakia,SVK,2020,655.999998,0.593,
Slovenia,SVN,1990,0,,
Slovenia,SVN,1991,0,,
Slovenia,SVN,1992,0,,
Slovenia,SVN,1993,0,,
Slovenia,SVN,1994,0,,
Slovenia,SVN,1995,0,,
Slovenia,SVN,1996,0,,
Slovenia,SVN,1997,0,,
Slovenia,SVN,1998,0,,
Slovenia,SVN,1999,0,,
Slovenia,SVN,2000,0,,
Slovenia,SVN,2001,0,,
Slovenia,SVN,2002,0,,
Slovenia,SVN,2003,0,,
Slovenia,SVN,2004,0,,
Slovenia,SVN,2005,0,,
Slovenia,SVN,2006,0,,
Slovenia,SVN,2007,0,,
Slovenia,SVN,2008,1,,
Slovenia,SVN,2009,4,,
Slovenia,SVN,2010,13,,
Slovenia,SVN,2011,66,,
Slovenia,SVN,2012,163,,
Slovenia,SVN,2013,215,,
Slovenia,SVN,2014,257,,
Slovenia,SVN,2015,274,,Europe
Slovenia,SVN,2016,267,,
Slovenia,SVN,2017,283.86699999999996,,
Slovenia,SVN,2018,254.96099999999998,,
Slovenia,SVN,2019,303.039,,
Slovenia,SVN,2020,287.871,,
Solomon Islands,SLB,2015,,,Oceania
Somalia,SOM,2015,,,Africa
Somaliland,OWID_SML,2015,,,Africa
South & Central America,,1965,0,,
South & Central America,,1966,0,,
South & Central America,,1967,0,,
South & Central America,,1968,0,,
South & Central America,,1969,0,,
South & Central America,,1970,0,,
South & Central America,,1971,0,,
South & Central America,,1972,0,,
South & Central America,,1973,0,,
South & Central America,,1974,0,,
South & Central America,,1975,0,,
South & Central America,,1976,0,,
South & Central America,,1977,0,,
South & Central America,,1978,0,,
South & Central America,,1979,0,,
South & Central America,,1980,0,,
South & Central America,,1981,0,,
South & Central America,,1982,0,,
South & Central America,,1983,0,,
South & Central America,,1984,0,,
South & Central America,,1985,0,,
South & Central America,,1986,0,,
South & Central America,,1987,0,,
South & Central America,,1988,0,,
South & Central America,,1989,0,,
South & Central America,,1990,0,,
South & Central America,,1991,0,,
South & Central America,,1992,0,,
South & Central America,,1993,0,,
South & Central America,,1994,0,,
South & Central America,,1995,0,,
South & Central America,,1996,0,0,
South & Central America,,1997,0,0,
South & Central America,,1998,0.017,0,
South & Central America,,1999,0.12700999999999998,0.002,
